,order_number,order_date,customer_name,channel,product_name,order_quantity,unit_price,revenue,total_unit_cost,state,county,state_name,region,lat,lon,budget,total_cost,profit,profit_margin_pct,order_month,month_name
58776,SO - 0004401,2017-10-25,Walgreen Corp,Wholesale,Product 15,9,1025.1000000000001,9225.900000000001,512.5500000000001,MA,Norfolk County,Massachusetts,Northeast,42.33176,-71.12116,3299478.315,4612.950000000001,4612.950000000001,50.0,2017-10,10
58777,SO - 0005588,2017-10-25,Zooxo Ltd,Wholesale,Product 5,11,1762.1000000000001,19383.100000000002,933.9130000000001,AL,Shelby County/Jefferson County,Alabama,South,33.37695,-86.80558,3925424.5420000004,10273.043000000001,9110.057,47.0,2017-10,10
58778,SO - 0001912,2017-10-25,Lazzy Group,Wholesale,Product 13,5,3852.5,19262.5,2966.425,WA,King County/Pierce County,Washington,West,47.30377,-122.21,3720639.645,14832.125,4430.375,23.0,2017-10,10
58779,SO - 0001916,2017-10-25,Natures Group,Wholesale,Product 3,8,1072.0,8576.0,589.6,IN,Vigo County,Indiana,Midwest,39.4667,-87.41391,2642352.432,4716.8,3859.2,44.99999999999999,2017-10,10
58780,SO - 0003378,2017-10-25,Thoughtmix Ltd,Distributor,Product 20,11,2351.7000000000003,25868.700000000004,1269.9180000000001,FL,Manatee County,Florida,South,27.49893,-82.57482,2067108.1199999999,13969.098000000002,11899.602000000003,46.0,2017-10,10
58781,SO - 0006878,2017-10-25,Mylan Corp,Wholesale,Product 6,5,2733.6,13668.0,1448.808,MN,Hennepin County,Minnesota,Midwest,44.85469,-93.47079,1672229.416,7244.04,6423.96,47.0,2017-10,10
58782,SO - 0008626,2017-10-25,Accord Group,Export,Product 6,5,1078.7,5393.5,852.1730000000001,RI,Providence County,Rhode Island,Northeast,41.77982,-71.43728,1672229.416,4260.865000000001,1132.6349999999993,20.99999999999999,2017-10,10
58783,SO - 0010751,2017-10-25,Fivechat Company,Distributor,Product 5,10,2519.2000000000003,25192.000000000004,1435.944,UT,Salt Lake County,Utah,West,40.59161,-111.8841,3925424.5420000004,14359.439999999999,10832.560000000005,43.000000000000014,2017-10,10
58784,SO - 0001320,2017-10-25,Buzzshare Company,Wholesale,Product 26,10,3926.2000000000003,39262.0,2120.148,CA,Orange County,California,West,33.6603,-117.99923,5685138.2700000005,21201.480000000003,18060.519999999997,45.99999999999999,2017-10,10
58785,SO - 0006958,2017-10-25,State Ltd,Wholesale,Product 12,11,5829.0,64119.0,4196.88,CA,Merced County,California,West,37.30216,-120.48297,1356976.996,46165.68,17953.32,27.999999999999996,2017-10,10
58786,SO - 0007279,2017-10-25,SEINDNI Corp,Wholesale,Product 25,6,201.0,1206.0,104.52000000000001,NE,Hall County,Nebraska,Midwest,40.92501,-98.34201,5342315.484,627.1200000000001,578.8799999999999,47.99999999999999,2017-10,10
58787,SO - 0009203,2017-10-25,Viva Ltd,Distributor,Product 24,10,2211.0,22110.0,906.51,MN,Benton County/Stearns County/Sherburne County,Minnesota,Midwest,45.52662,-94.17105,756557.97,9065.1,13044.9,59.0,2017-10,10
58788,SO - 0002740,2017-10-26,Vitz Company,Distributor,Product 16,11,3999.9,43998.9,1879.953,MO,Boone County,Missouri,Midwest,38.95171,-92.33407,2062061.144,20679.483,23319.417,53.0,2017-10,10
58789,SO - 0003273,2017-10-26,ALK-Abello Ltd,Wholesale,Product 15,5,871.0,4355.0,679.38,VA,Fairfax County,Virginia,South,38.84039,-77.42888,3299478.315,3396.9,958.0999999999999,21.999999999999996,2017-10,10
58790,SO - 0004272,2017-10-26,Nexus Group,Wholesale,Product 26,11,2257.9,24836.9,1196.6870000000001,CO,Larimer County,Colorado,West,40.39776,-105.07498,5685138.2700000005,13163.557,11673.343,47.0,2017-10,10
58791,SO - 0007115,2017-10-26,Ozu Ltd,Distributor,Product 26,10,3886.0,38860.0,2914.5,CA,San Joaquin County,California,West,37.79743,-121.21605,5685138.2700000005,29145.0,9715.0,25.0,2017-10,10
58792,SO - 0008657,2017-10-26,SUPERVALU Ltd,Wholesale,Product 3,5,1889.4,9447.0,1095.852,TN,Sumner County,Tennessee,South,36.30477,-86.62,2642352.432,5479.26,3967.74,42.0,2017-10,10
58793,SO - 0009778,2017-10-26,Chatterpoi Corp,Distributor,Product 22,7,5507.400000000001,38551.8,2533.4040000000005,IL,Cook County,Illinois,Midwest,42.03336,-87.73339,663601.902,17733.828,20817.972,54.0,2017-10,10
58794,SO - 0001544,2017-10-26,Kaymbo Company,Wholesale,Product 6,5,6499.0,32495.0,4744.2699999999995,IL,Lake County,Illinois,Midwest,42.19779,-87.94553,1672229.416,23721.35,8773.650000000001,27.0,2017-10,10
58795,SO - 0003473,2017-10-26,Aimbo Corp,Wholesale,Product 7,10,2412.0,24120.0,2026.08,IL,Cook County,Illinois,Midwest,41.93807,-87.8685,889737.555,20260.8,3859.2000000000007,16.000000000000004,2017-10,10
58796,SO - 0003735,2017-10-26,Brainspher Ltd,Export,Product 21,7,1038.5,7269.5,664.64,FL,Broward County,Florida,South,26.06287,-80.2331,959899.2180000001,4652.48,2617.0200000000004,36.00000000000001,2017-10,10
58797,SO - 0006155,2017-10-26,Fred's Company,Wholesale,Product 26,7,1246.2,8723.4,573.2520000000001,IA,Polk County,Iowa,Midwest,41.72971,-93.60577,5685138.2700000005,4012.7640000000006,4710.635999999999,53.99999999999998,2017-10,10
58798,SO - 0006790,2017-10-26,Aibox Company,Wholesale,Product 12,10,2532.6,25326.0,1696.842,FL,Orange County,Florida,South,28.5641,-81.2114,1356976.996,16968.420000000002,8357.579999999998,32.99999999999999,2017-10,10
58799,SO - 0007182,2017-10-26,Accudial Company,Wholesale,Product 17,6,1051.9,6311.400000000001,809.9630000000001,LA,Caddo Parish/Bossier Parish,Louisiana,South,32.46688,-93.79219,2119616.824,4859.778,1451.6220000000003,23.000000000000004,2017-10,10
58800,SO - 0008072,2017-10-26,Devpoint Group,Wholesale,Product 29,8,1721.9,13775.2,1033.14,IN,Clark County,Indiana,Midwest,38.31459,-85.73894,594471.5700000001,8265.12,5510.08,40.0,2017-10,10
58801,SO - 0009793,2017-10-26,Voolith Ltd,Distributor,Product 2,8,3839.1,30712.8,2648.979,IA,Polk County,Iowa,Midwest,41.72971,-93.60577,3050087.565,21191.832,9520.968,31.000000000000007,2017-10,10
58802,SO - 0008960,2017-10-26,Neutrogena Ltd,Wholesale,Product 28,10,1112.2,11122.0,745.1740000000001,NJ,Middlesex County,New Jersey,Northeast,40.50677,-74.26542,1003867.767,7451.740000000001,3670.2599999999993,32.99999999999999,2017-10,10
58803,SO - 0008516,2017-10-26,Deseret Group,Wholesale,Product 14,9,5956.3,53606.700000000004,4467.225,CO,Jefferson County,Colorado,West,39.70471,-105.08137,4028698.4090000005,40205.025,13401.675000000003,25.000000000000007,2017-10,10
58804,SO - 000727,2017-10-26,Twitterbri Ltd,Distributor,Product 26,5,3618.0,18090.0,2496.4199999999996,NJ,Hudson County,New Jersey,Northeast,40.78788,-74.01431,5685138.2700000005,12482.099999999999,5607.9000000000015,31.000000000000007,2017-10,10
58805,SO - 0001951,2017-10-26,Rooxo Company,Wholesale,Product 14,10,6197.5,61975.0,3594.5499999999997,AL,Shelby County/Jefferson County,Alabama,South,33.52744,-86.79905,4028698.4090000005,35945.5,26029.5,42.0,2017-10,10
58806,SO - 0003901,2017-10-26,Yodoo Ltd,Wholesale,Product 25,5,1728.6000000000001,8643.0,1019.874,CA,San Mateo County,California,West,37.48522,-122.23635,5342315.484,5099.37,3543.63,41.0,2017-10,10
58807,SO - 0004240,2017-10-26,Linkbuzz Ltd,Wholesale,Product 14,6,1125.6000000000001,6753.6,484.00800000000004,CA,Los Angeles County,California,West,33.89585,-118.22007,4028698.4090000005,2904.0480000000002,3849.552,56.99999999999999,2017-10,10
58808,SO - 0004812,2017-10-26,Accudial Company,Wholesale,Product 3,7,3845.8,26920.600000000002,1922.9,TX,Tarrant County,Texas,South,32.83707,-97.08195,2642352.432,13460.300000000001,13460.300000000001,50.0,2017-10,10
58809,SO - 0004912,2017-10-26,Quimm Company,Wholesale,Product 3,11,2948.0,32428.0,1621.4,OR,Jackson County,Oregon,West,42.32652,-122.87559,2642352.432,17835.4,14592.599999999999,44.99999999999999,2017-10,10
58810,SO - 0005333,2017-10-26,Voolia Ltd,Wholesale,Product 7,7,2405.3,16837.100000000002,1154.544,CA,San Bernardino County,California,West,34.01223,-117.68894,889737.555,8081.808000000001,8755.292000000001,52.0,2017-10,10
58811,SO - 0003003,2017-10-26,The Ltd,Distributor,Product 13,7,2425.4,16977.8,1576.5100000000002,MN,Anoka County/Ramsey County,Minnesota,Midwest,45.1705,-93.20607,3720639.645,11035.570000000002,5942.229999999998,34.999999999999986,2017-10,10
58812,SO - 0008837,2017-10-26,Zoonder Group,Wholesale,Product 3,9,1078.7,9708.300000000001,571.711,NY,Erie County,New York,Northeast,42.98337,-78.87567,2642352.432,5145.399,4562.901000000001,47.0,2017-10,10
58813,SO - 0008669,2017-10-26,Oba Company,Wholesale,Product 19,8,1118.9,8951.2,928.687,NY,Nassau County,New York,Northeast,40.80049,-73.51056,1645841.6,7429.496,1521.7040000000006,17.000000000000007,2017-10,10
58814,SO - 0001347,2017-10-26,SUPERVALU Ltd,Export,Product 14,11,877.7,9654.7,465.18100000000004,MI,Wayne County,Michigan,Midwest,42.3242,-83.40021,4028698.4090000005,5116.991,4537.709000000001,47.0,2017-10,10
58815,SO - 0001430,2017-10-26,Skyvu Group,Wholesale,Product 25,8,221.1,1768.8,181.302,CA,Orange County,California,West,33.56504,-117.72712,5342315.484,1450.416,318.384,18.000000000000004,2017-10,10
58816,SO - 0005002,2017-10-26,WOONSOCKET Corp,Export,Product 14,11,5996.5,65961.5,2818.355,IN,Hamilton County,Indiana,Midwest,40.05365,-86.02173,4028698.4090000005,31001.905,34959.595,53.0,2017-10,10
58817,SO - 0010637,2017-10-26,Blogspan Ltd,Wholesale,Product 25,8,837.5,6700.0,711.875,OR,Washington County,Oregon,West,45.43123,-122.77149,5342315.484,5695.0,1005.0,15.0,2017-10,10
58818,SO - 000391,2017-10-26,Zooxo Ltd,Wholesale,Product 10,8,676.7,5413.6,466.923,UT,Salt Lake County,Utah,West,40.76078,-111.89105,864331.624,3735.384,1678.2160000000003,31.000000000000007,2017-10,10
58819,SO - 0003398,2017-10-26,Aldi Ltd,Distributor,Product 26,9,864.3000000000001,7778.700000000001,622.296,OR,Benton County,Oregon,West,44.56457,-123.26204,5685138.2700000005,5600.664000000001,2178.036,27.999999999999996,2017-10,10
58820,SO - 0004009,2017-10-26,Oozz Group,Wholesale,Product 4,10,1065.3,10653.0,830.934,CA,Tulare County,California,West,36.20773,-119.34734,2885560.824,8309.34,2343.66,21.999999999999996,2017-10,10
58821,SO - 0006474,2017-10-26,Devpoint Group,Distributor,Product 15,7,6217.6,43523.200000000004,4974.080000000001,TX,Fort Bend County/Harris County,Texas,South,29.56294,-95.536,3299478.315,34818.560000000005,8704.64,19.999999999999996,2017-10,10
58822,SO - 0007578,2017-10-26,WOONSOCKET Corp,Distributor,Product 26,9,951.4,8562.6,704.036,GA,Cobb County,Georgia,South,33.9526,-84.54993,5685138.2700000005,6336.324,2226.2760000000007,26.000000000000007,2017-10,10
58823,SO - 0010625,2017-10-26,State Ltd,Wholesale,Product 15,9,2412.0,21708.0,1664.28,NY,Monroe County,New York,Northeast,43.20981,-77.57206,3299478.315,14978.52,6729.48,31.0,2017-10,10
58824,SO - 0010202,2017-10-26,Zoovu Corp,Distributor,Product 1,8,2331.6,18652.8,1865.28,WI,La Crosse County,Wisconsin,Midwest,43.80136,-91.23958,3016489.209,14922.24,3730.5599999999995,20.0,2017-10,10
58825,SO - 0008473,2017-10-26,Voolith Ltd,Wholesale,Product 5,9,5460.5,49144.5,3767.745,WI,Dane County,Wisconsin,Midwest,43.07305,-89.40123,3925424.5420000004,33909.705,15234.794999999998,30.999999999999993,2017-10,10
58826,SO - 0010031,2017-10-26,Twitterbri Ltd,Distributor,Product 13,9,2613.0,23517.0,1541.6699999999998,AZ,Pinal County,Arizona,West,32.8795,-111.75735,3720639.645,13875.029999999999,9641.970000000001,41.0,2017-10,10
58827,SO - 0009047,2017-10-26,Brainspher Ltd,Distributor,Product 8,11,1051.9,11570.900000000001,673.2160000000001,DE,New Castle County,Delaware,South,39.74595,-75.54659,1085037.3290000001,7405.376000000001,4165.524,36.0,2017-10,10
58828,SO - 0001051,2017-10-27,Zooveo Company,Wholesale,Product 23,6,2566.1,15396.599999999999,1334.372,CA,Contra Costa County,California,West,38.02798,-121.88468,1135815.7580000001,8006.232,7390.367999999999,47.99999999999999,2017-10,10
58829,SO - 0003989,2017-10-27,SHISEIDO Ltd,Distributor,Product 7,10,3169.1,31691.0,1331.022,IN,Marion County,Indiana,Midwest,39.77514,-86.01718,889737.555,13310.22,18380.78,57.99999999999999,2017-10,10
58830,SO - 0004496,2017-10-27,Mycone Ltd,Distributor,Product 4,7,254.6,1782.2,208.772,NC,Davidson County/Randolph County/Forsyth County/Guilford County,North Carolina,South,35.98998,-79.99047,2885560.824,1461.404,320.79600000000005,18.000000000000004,2017-10,10
58831,SO - 0004627,2017-10-27,Zoonder Group,Wholesale,Product 6,8,1005.0,8040.0,542.7,UT,Salt Lake County,Utah,West,40.69161,-112.00105,1672229.416,4341.6,3698.3999999999996,46.0,2017-10,10
58832,SO - 0006173,2017-10-27,Zooxo Ltd,Wholesale,Product 26,9,254.6,2291.4,188.404,MN,Hennepin County,Minnesota,Midwest,44.8408,-93.29828,5685138.2700000005,1695.636,595.7640000000001,26.000000000000007,2017-10,10
58833,SO - 0007020,2017-10-27,Blogtags Ltd,Distributor,Product 25,9,2485.7000000000003,22371.300000000003,1267.707,AR,Washington County,Arkansas,South,36.06258,-94.15743,5342315.484,11409.363000000001,10961.937000000002,49.0,2017-10,10
58834,SO - 0007650,2017-10-27,Oba Company,Wholesale,Product 2,11,5239.400000000001,57633.40000000001,3824.762,NY,Richmond County/Queens County/Kings County/New York County/Bronx County,New York,Northeast,40.66347,-73.9387,3050087.565,42072.382000000005,15561.018000000004,27.0,2017-10,10
58835,SO - 0010141,2017-10-27,Roomm Company,Wholesale,Product 14,5,1989.9,9949.5,1691.415,CA,Sacramento County,California,West,38.58157,-121.4944,4028698.4090000005,8457.075,1492.4249999999993,14.999999999999995,2017-10,10
58836,SO - 0001301,2017-10-27,Realpoint Corp,Export,Product 5,6,234.5,1407.0,194.635,MS,Harrison County,Mississippi,South,30.36742,-89.09282,3925424.5420000004,1167.81,239.19000000000005,17.000000000000004,2017-10,10
58837,SO - 0002927,2017-10-27,Zooxo Ltd,Wholesale,Product 25,8,1869.3,14954.4,1196.352,AL,Limestone County/Morgan County,Alabama,South,34.57332,-86.99214,5342315.484,9570.816,5383.583999999999,35.99999999999999,2017-10,10
58838,SO - 0003036,2017-10-27,Golden Corp,Distributor,Product 5,8,194.3,1554.4,104.92200000000001,OH,Cuyahoga County,Ohio,Midwest,41.48199,-81.79819,3925424.5420000004,839.3760000000001,715.024,46.0,2017-10,10
58839,SO - 0003857,2017-10-27,Cantrell Company,Wholesale,Product 15,8,3852.5,30820.0,3236.1,FL,Osceola County,Florida,South,28.29196,-81.40757,3299478.315,25888.8,4931.200000000001,16.000000000000004,2017-10,10
58840,SO - 0005312,2017-10-27,Fivechat Company,Wholesale,Product 18,5,971.5,4857.5,650.9050000000001,OH,Lucas County,Ohio,Midwest,41.66394,-83.55521,2309499.045,3254.5250000000005,1602.9749999999995,32.99999999999999,2017-10,10
58841,SO - 0001993,2017-10-27,Accord Group,Export,Product 6,5,1051.9,5259.5,736.33,CA,San Bernardino County,California,West,34.06334,-117.65089,1672229.416,3681.65,1577.85,30.0,2017-10,10
58842,SO - 0003717,2017-10-27,Fred's Company,Export,Product 18,8,1045.2,8361.6,533.052,TX,Tarrant County,Texas,South,32.73569,-97.10807,2309499.045,4264.416,4097.184,49.0,2017-10,10
58843,SO - 0005304,2017-10-27,Chatterpoi Corp,Wholesale,Product 14,11,911.2,10023.2,419.15200000000004,TN,Madison County,Tennessee,South,35.61452,-88.81395,4028698.4090000005,4610.6720000000005,5412.528,54.0,2017-10,10
58844,SO - 0009322,2017-10-27,Colgate-Pa Group,Distributor,Product 16,12,5400.2,64802.399999999994,3780.1399999999994,CA,Orange County,California,West,33.66946,-117.82311,2062061.144,45361.67999999999,19440.72,30.000000000000004,2017-10,10
58845,SO - 0009251,2017-10-27,Realbridge Corp,Wholesale,Product 13,8,2546.0,20368.0,2062.26,MI,Macomb County,Michigan,Midwest,42.49698,-82.88881,3720639.645,16498.08,3869.9199999999983,18.999999999999993,2017-10,10
58846,SO - 0001028,2017-10-27,Remedy Ltd,Distributor,Product 17,7,1118.9,7832.300000000001,637.773,KS,Douglas County,Kansas,Midwest,38.97167,-95.23525,2119616.824,4464.411,3367.889000000001,43.00000000000001,2017-10,10
58847,SO - 0002261,2017-10-27,Pacific Ltd,Wholesale,Product 26,9,234.5,2110.5,143.045,FL,Volusia County,Florida,South,29.13832,-80.99561,5685138.2700000005,1287.405,823.095,39.0,2017-10,10
58848,SO - 0003220,2017-10-27,Yombu Corp,Distributor,Product 25,6,857.6,5145.6,497.40799999999996,MD,Montgomery County,Maryland,South,39.084,-77.15276,5342315.484,2984.448,2161.1520000000005,42.00000000000001,2017-10,10
58849,SO - 0004202,2017-10-27,Podcat Corp,Wholesale,Product 25,5,2659.9,13299.5,1196.9550000000002,NV,Clark County,Nevada,West,36.17497,-115.13722,5342315.484,5984.775000000001,7314.724999999999,54.99999999999999,2017-10,10
58850,SO - 0005204,2017-10-27,Skyble Corp,Wholesale,Product 26,7,5427.0,37989.0,2170.8,OR,Jackson County,Oregon,West,42.32652,-122.87559,5685138.2700000005,15195.600000000002,22793.399999999998,60.0,2017-10,10
58851,SO - 0005420,2017-10-27,Talane Group,Export,Product 14,12,917.9,11014.8,495.666,ID,Canyon County,Idaho,West,43.54072,-116.56346,4028698.4090000005,5947.992,5066.807999999999,46.0,2017-10,10
58852,SO - 0008889,2017-10-27,Colgate-Pa Group,Wholesale,Product 9,6,1239.5,7437.0,607.355,SD,Minnehaha County/Lincoln County,South Dakota,Midwest,43.53834,-96.732,710415.405,3644.13,3792.87,51.0,2017-10,10
58853,SO - 0004855,2017-10-27,Accudial Company,Wholesale,Product 20,10,1326.6000000000001,13266.000000000002,955.152,TX,Fort Bend County/Harris County/Montgomery County,Texas,South,29.78664,-95.3909,2067108.1199999999,9551.52,3714.4800000000014,28.000000000000007,2017-10,10
58854,SO - 0009336,2017-10-27,Voolia Ltd,Distributor,Product 2,6,174.20000000000002,1045.2,69.68,NC,Alamance County/Guilford County,North Carolina,South,36.07613,-79.4683,3050087.565,418.08000000000004,627.12,60.0,2017-10,10
58855,SO - 000158,2017-10-27,Ascend Ltd,Distributor,Product 1,7,2371.8,16602.600000000002,1233.3360000000002,CA,Los Angeles County,California,West,34.69804,-118.13674,3016489.209,8633.352000000003,7969.248,47.99999999999999,2017-10,10
58856,SO - 0003148,2017-10-27,Browsebug Company,Wholesale,Product 5,9,2512.5,22612.5,1080.375,CA,Sacramento County,California,West,38.58907,-121.30273,3925424.5420000004,9723.375,12889.125,56.99999999999999,2017-10,10
58857,SO - 0003510,2017-10-27,Cantrell Company,Distributor,Product 20,11,1085.4,11939.400000000001,542.7,NH,Hillsborough County,New Hampshire,Northeast,42.76537,-71.46757,2067108.1199999999,5969.700000000001,5969.700000000001,50.0,2017-10,10
58858,SO - 0005694,2017-10-27,Vitz Company,Export,Product 4,9,1695.1000000000001,15255.900000000001,678.0400000000001,GA,Fulton County,Georgia,South,34.02893,-84.19858,2885560.824,6102.360000000001,9153.54,60.0,2017-10,10
58859,SO - 0007655,2017-10-27,Alembic Ltd,Wholesale,Product 3,11,1025.1000000000001,11276.100000000002,871.335,AZ,Maricopa County,Arizona,West,33.50921,-111.89903,2642352.432,9584.685000000001,1691.4150000000009,15.000000000000005,2017-10,10
58860,SO - 0010562,2017-10-27,Army Group,Distributor,Product 4,7,770.5,5393.5,562.465,MA,Norfolk County,Massachusetts,Northeast,42.20668,-70.94585000000001,2885560.824,3937.255,1456.245,26.999999999999996,2017-10,10
58861,SO - 0009526,2017-10-27,Voolith Ltd,Export,Product 10,12,797.3000000000001,9567.6,518.2450000000001,CT,Hartford County,Connecticut,Northeast,41.76371,-72.68509,864331.624,6218.940000000001,3348.659999999999,34.999999999999986,2017-10,10
58862,SO - 0002224,2017-10-28,SEINDNI Corp,Export,Product 29,9,3886.0,34974.0,2020.72,IN,St. Joseph County,Indiana,Midwest,41.66997,-86.27628,594471.5700000001,18186.48,16787.52,48.00000000000001,2017-10,10
58863,SO - 0004382,2017-10-28,Wordware Company,Wholesale,Product 28,12,1051.9,12622.800000000001,568.0260000000001,CA,Los Angeles County,California,West,34.06862,-117.93895,1003867.767,6816.312000000001,5806.488,46.0,2017-10,10
58864,SO - 0004427,2017-10-28,SEINDNI Corp,Wholesale,Product 26,10,2974.8,29748.0,1665.8880000000001,IA,Pottawattamie County,Iowa,Midwest,41.26194,-95.86083,5685138.2700000005,16658.88,13089.119999999999,43.99999999999999,2017-10,10
58865,SO - 0005555,2017-10-28,SEINDNI Corp,Wholesale,Product 22,8,911.2,7289.6,610.504,AL,Shelby County/Jefferson County,Alabama,South,33.52744,-86.79905,663601.902,4884.032,2405.568,33.0,2017-10,10
58866,SO - 0008120,2017-10-28,Quimm Company,Wholesale,Product 7,6,991.6,5949.6,793.2800000000001,AL,Mobile County,Alabama,South,30.69436,-88.04305,889737.555,4759.68,1189.92,20.0,2017-10,10
58867,SO - 0008284,2017-10-28,Sanum-Kehl Group,Wholesale,Product 17,11,1125.6000000000001,12381.600000000002,607.8240000000001,NY,Schenectady County,New York,Northeast,42.81424,-73.93957,2119616.824,6686.064,5695.536000000002,46.00000000000001,2017-10,10
58868,SO - 0003228,2017-10-28,Arbor Company,Export,Product 2,6,3959.7000000000003,23758.2,3365.7450000000003,TN,Carter County/Washington County/Sullivan County,Tennessee,South,36.34233,-82.38091,3050087.565,20194.47,3563.7299999999996,14.999999999999996,2017-10,10
58869,SO - 0005287,2017-10-28,Tambee Company,Distributor,Product 15,10,2244.5,22445.0,1167.14,IL,McHenry County,Illinois,Midwest,42.20028,-88.41561,3299478.315,11671.400000000001,10773.599999999999,47.99999999999999,2017-10,10
58870,SO - 0005314,2017-10-28,Golden Corp,Wholesale,Product 15,9,2680.0,24120.0,2170.8,IL,Cook County/Kane County,Illinois,Midwest,42.03964,-88.32171,3299478.315,19537.2,4582.799999999999,18.999999999999996,2017-10,10
58871,SO - 0007250,2017-10-28,NARS Group,Wholesale,Product 25,5,1775.5,8877.5,1083.055,OK,Cleveland County,Oklahoma,South,35.22257,-97.43948,5342315.484,5415.275000000001,3462.2249999999995,38.99999999999999,2017-10,10
58872,SO - 0008246,2017-10-28,Skidoo Company,Wholesale,Product 14,5,1681.7,8408.5,739.948,CA,Los Angeles County,California,West,33.95474,-118.21202,4028698.4090000005,3699.74,4708.76,56.00000000000001,2017-10,10
58873,SO - 0010472,2017-10-28,State Ltd,Distributor,Product 15,11,1125.6000000000001,12381.600000000002,506.5200000000001,CT,New Haven County,Connecticut,Northeast,41.310810000000004,-72.92495,3299478.315,5571.720000000001,6809.880000000001,54.99999999999999,2017-10,10
58874,SO - 0003353,2017-10-28,Skyvu Group,Wholesale,Product 1,8,2217.7000000000003,17741.600000000002,1131.0270000000003,KY,Fayette County,Kentucky,South,38.0498,-84.45855,3016489.209,9048.216000000002,8693.384,48.99999999999999,2017-10,10
58875,SO - 0003512,2017-10-28,GOOD Ltd,Distributor,Product 20,9,944.7,8502.300000000001,415.668,NY,Westchester County,New York,Northeast,40.9126,-73.83708,2067108.1199999999,3741.012,4761.2880000000005,55.99999999999999,2017-10,10
58876,SO - 0004725,2017-10-28,True Ltd,Wholesale,Product 2,10,1065.3,10653.0,585.9150000000001,NJ,Monmouth County,New Jersey,Northeast,40.40709,-74.06984,3050087.565,5859.150000000001,4793.849999999999,44.99999999999999,2017-10,10
58877,SO - 0005420,2017-10-28,Talane Group,Export,Product 14,12,917.9,11014.8,495.666,UT,Salt Lake County,Utah,West,40.59161,-111.8841,4028698.4090000005,5947.992,5066.807999999999,46.0,2017-10,10
58878,SO - 0010018,2017-10-28,Kare Corp,Distributor,Product 12,9,1788.9,16100.1,1484.787,CA,Contra Costa County,California,West,37.90631,-122.06496,1356976.996,13363.083,2737.017,17.0,2017-10,10
58879,SO - 0010043,2017-10-28,Geiss Company,Wholesale,Product 16,9,167.5,1507.5,112.22500000000001,SD,Pennington County,South Dakota,Midwest,44.08054,-103.23101,2062061.144,1010.0250000000001,497.4749999999999,32.99999999999999,2017-10,10
58880,SO - 0008614,2017-10-28,Blogspan Ltd,Wholesale,Product 14,5,2686.7000000000003,13433.500000000002,2122.4930000000004,CO,Adams County/Weld County,Colorado,West,39.91942,-104.94281,4028698.4090000005,10612.465000000002,2821.035,20.999999999999996,2017-10,10
58881,SO - 0009782,2017-10-28,Linklinks Ltd,Wholesale,Product 5,7,2700.1,18900.7,1107.041,CA,Madera County,California,West,36.96134,-120.06072,3925424.5420000004,7749.286999999999,11151.413,59.0,2017-10,10
58882,SO - 0009114,2017-10-28,CARDINAL Group,Wholesale,Product 5,5,998.3000000000001,4991.5,808.6230000000002,IL,DuPage County,Illinois,Midwest,41.86177,-87.9761,3925424.5420000004,4043.1150000000007,948.3849999999993,18.999999999999986,2017-10,10
58883,SO - 0003428,2017-10-28,Ozu Ltd,Distributor,Product 14,7,4020.0,28140.0,2251.2000000000003,TX,Tarrant County,Texas,South,32.83707,-97.08195,4028698.4090000005,15758.400000000001,12381.599999999999,43.99999999999999,2017-10,10
58884,SO - 0004323,2017-10-28,Liberty Group,Distributor,Product 12,10,6505.7,65057.0,2927.565,WA,Thurston County,Washington,West,47.03787,-122.9007,1356976.996,29275.65,35781.35,54.99999999999999,2017-10,10
58885,SO - 0004780,2017-10-28,Snaptags Ltd,Distributor,Product 24,7,911.2,6378.400000000001,428.264,NJ,Essex County,New Jersey,Northeast,40.76732,-74.20487,756557.97,2997.848,3380.5520000000006,53.0,2017-10,10
58886,SO - 0007055,2017-10-28,Kare Corp,Wholesale,Product 13,6,3691.7000000000003,22150.2,2178.103,NY,Broome County,New York,Northeast,42.12662,-76.03324,3720639.645,13068.618,9081.582,41.0,2017-10,10
58887,SO - 0007747,2017-10-28,Avavee Group,Distributor,Product 25,9,2432.1,21888.899999999998,1167.408,CT,New Haven County,Connecticut,Northeast,41.39733,-72.92223,5342315.484,10506.671999999999,11382.228,52.0,2017-10,10
58888,SO - 0007890,2017-10-28,Realpoint Corp,Export,Product 2,10,1313.2,13132.0,866.7120000000001,CT,Fairfield County,Connecticut,Northeast,41.09274,-73.4198,3050087.565,8667.12,4464.879999999999,33.99999999999999,2017-10,10
58889,SO - 0009278,2017-10-28,Mydo Corp,Wholesale,Product 26,8,2345.0,18760.0,1735.3,OK,Canadian County/Pottawatomie County/Oklahoma County/Cleveland County,Oklahoma,South,35.46708,-97.51366,5685138.2700000005,13882.4,4877.6,26.0,2017-10,10
58890,SO - 0009407,2017-10-28,Topiczoom Corp,Distributor,Product 16,9,3356.7000000000003,30210.300000000003,1779.0510000000002,MO,Cass County/Jackson County,Missouri,Midwest,38.9216,-94.38476,2062061.144,16011.459,14198.841000000002,47.0,2017-10,10
58891,SO - 0001964,2017-10-28,Cogilith Group,Wholesale,Product 14,7,837.5,5862.5,502.5,CA,Orange County,California,West,33.75918,-118.00673,4028698.4090000005,3517.5,2345.0,40.0,2017-10,10
